activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300DD5QQUHO6PCH70,99999,IL,17187,17187870500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,32,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,26,41,2,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,>74,65-74,Yes,Yes,1,1,6,,,,,3,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,2,1,1,2,2,2,175000.0,96.5,7,0.248,2,7506.4,NA,3104.02,1494.92,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,60,50%-60%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,3,1,1,2,2,2,95000.0,100,5.5,-0.254,2,7071.7,NA,3616.35,3218.35,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,39,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,3,0,2,2,2,1,2,2,2,45000.0,80,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,55000,1,1,3,5,1,NA,24,20%-<30%,3,9,2,,,,,1,11,,,,2,2,3,,,,,6,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,3,3,,,,,4,,,,4810,33.35,82300,82.98,1153,1955,78
2023,5493001GCBD5XGNIC815,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,25000.0,88.79,14.490,6.300,2,NA,NA,NA,NA,NA,180,NA,1,2,2,2,2,155000,1,1,3,5,1,NA,140,20%-<30%,11,11,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,105000.0,70.87,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,52,40,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,3,3,,,,,3,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300FGXN1K3HLB1R50,99999,IL,17187,17187870200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,105000.0,70.45,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,52,41,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,3,3,,,,,7,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300EES32R2VOEK894,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,65000.0,97.0,6.875,1.108,2,1980.55,NA,754.0,,54.8,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,22,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,8888,No,NA,2,2,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300EES32R2VOEK894,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,135000.0,97.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,46,50%-60%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,2,2,1,,,,,1,,,,4804,26.35,82300,95.37,1344,1724,62
2023,254900378RFGMBEKAF12,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,45000.0,80.0,5.375,0.025,2,2226.85,NA,995.0,100.0,,180,NA,NA,2,2,2,2,55000,1,1,3,5,1,NA,123,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,254900378RFGMBEKAF12,99999,IL,17187,17187870500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,35000.0,72.889,8.39,0.34,2,NA,NA,NA,NA,NA,300,12,1,2,1,2,2,165000,1,1,3,5,1,NA,49,45,8,8,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,254900378RFGMBEKAF12,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,25000.0,42.257,7.49,-0.33,2,NA,NA,NA,NA,NA,300,12,1,2,1,2,2,55000,1,1,3,5,1,NA,73,<20%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,254900378RFGMBEKAF12,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,65000.0,18.571,6.25,0.489,2,2713.4,NA,1396.8,501.8,,180,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,85,20%-<30%,1,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300DFV63SJPNIII97,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,1,1,1,2,2,2,175000.0,80.0,5.5,-0.885,2,1141.54,NA,25.0,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,NA,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,5493001GCBD5XGNIC815,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,15000.0,30,14.240,6.000,2,NA,NA,NA,NA,NA,180,NA,1,2,2,2,2,65000,1,1,3,5,1,NA,87,<20%,11,10,11,1,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300AT7EB9FJAF0E61,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,25000.0,95,6.625,1.049,2,1987.45,NA,921.25,71.25,50.00,360,NA,NA,2,2,2,2,35000,1,1,3,5,1,NA,38,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300AT7EB9FJAF0E61,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,115000.0,97,7.25,-0.151,2,2825.70,NA,900.00,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,62,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,4,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,254900M3DBBSBUPR5L27,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,2,2,15000.0,24.0,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,85,<20%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,25-34,No,No,1,1,6,,,,,3,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300OPCWU6E72WUT29,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,4,1,2,2,2,45000.0,13.842,5.999,0.027,2,4609.32,NA,3238.32,1993.32,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,23,50%-60%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,2,1,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,KB1H1DSPRFMYMCUFXT09,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,135000.0,95.0000,7.1250,0.6160,2,2838.69,NA,1371.00,,332.50,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,86,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,549300NB3SBC1KHAWB92,99999,IL,17187,17187870200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,3,1,1,2,2,2,105000.0,100.0,6.625,0.175,2,893.83,NA,0.0,1575.0,,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,89,20%-<30%,7,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,2,1,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300NB3SBC1KHAWB92,99999,IL,17187,17187870100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,3,32,1,2,2,2,135000.0,88.66,6.625,0.447,2,6074.8,NA,1431.76,736.76,41.06,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,72,48,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,2,1,,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,549300B8C23BCNGJ4960,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,125000.0,80.0,6.125,-0.129,2,2554.95,NA,743.95,,,360,NA,NA,2,2,2,2,165000,2,1,1,1,1,NA,56,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,2,1,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300B8C23BCNGJ4960,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,65000.0,72.222,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,39,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,1,,,,,3,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493000XYE7QL54NMB52,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,65000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,97,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,9,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493000XYE7QL54NMB52,99999,IL,17187,17187870200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,1,55000.0,80.0,7.5,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,75000,1,3,3,5,1,NA,81,40,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,5493000XYE7QL54NMB52,99999,IL,17187,17187870300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,32,1,2,2,2,65000.0,74.713,7.0,-0.106,2,3180.08,NA,687.28,7.28,500.0,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,37,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,5493000XYE7QL54NMB52,99999,IL,17187,17187870100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,1,2,25000.0,88.433,4.99,1.28,2,NA,NA,NA,NA,NA,120,NA,6,2,2,1,2,155000,1,1,3,5,1,NA,67,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,5493000XYE7QL54NMB52,99999,IL,17187,17187870300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,15000.0,79.039,4.99,-2.69,2,NA,NA,NA,NA,NA,120,NA,6,2,2,1,2,175000,1,1,3,5,1,NA,172,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,55-64,No,No,1,1,6,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300HW662MN1WU8550,99999,IL,17187,17187870100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,245000.0,95,8.250,1.462,2,4210.78,NA,2697.83,1207.83,50,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,126,46,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,2,1,,,,10,,,,2087,7.24,82300,114.72,830,1158,62
2023,549300JYXTZDSPJEPI44,99999,IL,17187,17187870200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,105000.0,96.50000,7.250,1.675,2,3995.13,NA,794.81,794.81,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,60,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,3,3,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300S8SHBRCI7UU819,99999,IL,17187,17187870200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,35000.0,55.74700,7.250,-0.110,3,NA,NA,NA,NA,NA,60,NA,1,2,1,1,2,335000,1,2,3,5,1,NA,207,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,2573,6.1,82300,90.46,793,1139,67
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,145000.0,88.095,6.125,-0.526,2,1931.81,NA,830,,2.6,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,183,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870500,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,71,1,4,1,1,2,2,2,95000.0,101.009,7.250,0.295,2,3318.35,NA,960,,931.73,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,102,20%-<30%,1,9,2,,,,,1,12,,,,2,2,5,,,,,3,5,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,4,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,65000.0,97,6.250,-0.369,2,1988.21,NA,830,,,360,NA,NA,2,2,2,2,65000,1,1,3,5,1,NA,47,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,1,1,1,1,2,2,2,85000.0,100,6.000,-0.497,2,2234.43,NA,830,,61.6,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,35,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,1,1,1,1,2,2,2,145000.0,95,6.500,1.068,2,2423.21,NA,830,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,84,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,75000.0,101.341,5.750,-0.399,2,2117.21,NA,830,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,46,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,2561,6.36,82300,124.96,1000,1228,63
2023,549300XOTES5TCS8T794,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,1,2,15000.0,22.472,10.000,2.460,2,NA,NA,NA,NA,NA,240,NA,1,2,1,2,2,45000,1,1,3,5,1,NA,78,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300AQ3T62GXDU7D76,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,175000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,65,41,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,,,,,4,9,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300AQ3T62GXDU7D76,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,165000.0,96.5,7.5,0.629,2,5633.93,NA,1187.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,65,47,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870400,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,1,1,2,2,2,85000.0,95.0,6.375,0.587,2,3615.0,NA,2102.5,883.5,,360,NA,NA,2,2,2,2,95000,2,1,2,2,1,NA,58,30%-<36%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,2,1,1,2,2,2,95000.0,106.263,6.0,0.709,2,5605.37,NA,2514.5,,,360,NA,NA,2,2,2,2,95000,2,1,2,2,1,NA,46,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,2,2,5000.0,10.0,0.001,-5.689,2,0.0,NA,0.0,,,120,NA,NA,2,2,2,2,95000,2,1,2,2,1,NA,46,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,65000.0,96.5,6.75,0.858,2,3938.62,NA,1219.0,,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,49,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,165000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,90,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,9,,,,4804,26.35,82300,95.37,1344,1724,62
2023,549300E2UX99HKDBR481,99999,IL,17187,17187870500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,45000.0,90.0,7.625,1.913,3,4222.12,NA,2471.12,2537.12,45.5,360,NA,NA,2,2,2,2,45000,1,2,3,5,1,NA,86,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4810,33.35,82300,82.98,1153,1955,78
